Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Switzerland,CHE,1.63893074370356,0.960727278904281,0.664754602323023,0.544068822159298,0.483235941156359,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Syrian Arab Republic,SYR,..,2.18915608584779,2.07274182221091,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tajikistan,TJK,3.10085503308917,4.51139913392296,2.37477350269711,0.911643224337479,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tanzania,TZA,..,..,8.61883071529146,3.70475302959177,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Thailand,THA,9.67617943080544,8.15328525109625,5.35223934493688,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Timor-Leste,TLS,..,..,3.58295670180567,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Togo,TGO,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tonga,TON,..,0.974635120976584,0.931241764330647,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Trinidad and Tobago,TTO,..,9.00763960433943,33.5390584671587,26.2820398815134,29.3642829379752,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tunisia,TUN,..,..,2.62504230700834,4.62105575007752,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Turkiye,TUR,..,..,4.18605855331374,2.50548438706156,2.51959874186857,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Turkmenistan,TKM,8.92406307753573,5.84356065878596,1.99317782686479,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Turks and Caicos Islands,TCA,0,0,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Tuvalu,TUV,..,..,9.4791222332812,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Uganda,UGA,..,..,9.77065913113857,10.0440019618683,8.53146713450743,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Ukraine,UKR,4.95834284506185,9.0385067494865,4.35172635644192,3.86703005362156,3.84320089520623,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,United Arab Emirates,ARE,..,..,0.78992936734557,0.699881310897077,0.469827240786301,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,United Kingdom,GBR,1.24705669880256,1.55479919059023,1.20458817118157,1.00358675643653,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,United States,USA,9.44761666194219,5.51915007326843,4.7309805911698,6.42075113420582,6.80746639329421,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Uruguay,URY,6.60889232879239,6.50016425064573,6.11456426571092,9.8568525465893,8.90183595258911,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Uzbekistan,UZB,5.46671150503937,4.28475924176531,..,1.33923285789026,1.40545667527223,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Vanuatu,VUT,..,..,..,0.320836742223719,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Venezuela, RB",VEN,12.5262150542523,32.8397296539463,45.551070794931,29.4274010064459,19.3050559299634,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Viet Nam,VNM,..,..,1.52841154613334,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Virgin Islands (U.S.),VIR,..,21.2598789111245,52.7595108439637,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,West Bank and Gaza,PSE,..,1.33759942623354,0.976885878187842,0.956289310588125,0.876613358184997,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Yemen, Rep.",YEM,..,3.74153849325131,4.44149054563671,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Zambia,ZMB,7.15549448955369,8.05771996551862,5.90193514230062,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Zimbabwe,ZWE,5.80389766828658,..,5.53748215359457,4.97777042599376,6.1399851589931,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Africa Western and Central,AFW,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Arab World,ARB,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Caribbean small states,CSS,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Early-demographic dividend,EAR,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,East Asia & Pacific,EAS,..,..,1.5,1,0.9,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Euro area,EMU,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Europe & Central Asia,ECS,..,..,3.7,2.5,2.5,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,European Union,EUU,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,High income,HIC,..,..,2.3,2.6,2.7,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,IBRD only,IBD,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,IDA & IBRD total,IBT,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,IDA blend,IDB,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,IDA only,IDX,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,IDA total,IDA,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Late-demographic dividend,LTE,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Latin America & Caribbean,LCN,..,..,23.8,20.1,19.5,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Low & middle income,LMY,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Low income,LIC,..,..,9.6,10.4,10.5,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Lower middle income,LMC,..,..,5.4,4.4,4.5,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Middle East & North Africa,MEA,..,..,2.9,3.5,3.9,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Middle income,MIC,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,North America,NAC,..,..,4.4,6,6.3,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Not classified,INX,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,OECD members,OED,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Other small states,OSS,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Pacific island small states,PSS,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Post-demographic dividend,PST,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Pre-demographic dividend,PRE,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Small states,SST,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,South Asia,SAS,..,..,4,3,3,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sub-Saharan Africa,SSF,..,..,13.6,13.2,13.9,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Upper middle income,UMC,..,..,7.4,6.4,6.5,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,World,WLD,..,6.8542485823212,6.04961649005131,5.60531006626247,..,..,..
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,
Last Updated: 10/24/2024,,,,,,,,,,
