Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Switzerland,CHE,1.48847385707616,1.05480338472075,0.654892538431487,0.620317678467981,0.571113055941438,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Syrian Arab Republic,SYR,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Tajikistan,TJK,..,..,0.602601325120314,0.210894048411783,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Tanzania,TZA,..,..,2.39813763247612,1.70033914561128,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Thailand,THA,..,2.81854042295303,1.31523794148226,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Timor-Leste,TLS,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Togo,TGO,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Tonga,TON,..,0,0,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Trinidad and Tobago,TTO,..,..,7.40481471633272,7.02235775661678,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Tunisia,TUN,..,..,..,1.87025488890727,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Turkiye,TUR,..,..,1.74007722676811,0.908170939080573,1.0263547563526,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Turkmenistan,TKM,..,..,1.12492835612532,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Tuvalu,TUV,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Uganda,UGA,..,..,3.65299906200117,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Ukraine,UKR,2.80608557740336,4.98675908099475,2.45054122043635,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,United Arab Emirates,ARE,..,..,0.77798613528072,0.497880363260626,0.350495030418587,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,United Kingdom,GBR,..,..,0.884825525321095,0.571645855786333,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,United States,USA,4.07191583179498,2.58731009737706,2.09676425168556,2.56704907271767,2.92491915125656,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Uruguay,URY,..,..,2.36229545978336,2.14820220914331,2.26402108256432,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Uzbekistan,UZB,..,..,..,0.960900510599255,1.05111375338012,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Vanuatu,VUT,..,..,..,0.645567373024967,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,"Venezuela, RB",VEN,1.89856912287315,4.26815335309483,5.48272450036655,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Viet Nam,VNM,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Virgin Islands (U.S.),VIR,..,5.30827825994639,12.6343528052776,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,West Bank and Gaza,PSE,..,..,0.479741898858414,0.556266229812254,0.349790660006393,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,"Yemen, Rep.",YEM,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Zambia,ZMB,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Zimbabwe,ZWE,3.48714202129043,..,..,1.76233861851845,1.86985932918086,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Africa Western and Central,AFW,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Arab World,ARB,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Caribbean small states,CSS,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Early-demographic dividend,EAR,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,East Asia & Pacific,EAS,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Euro area,EMU,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Europe & Central Asia,ECS,..,..,2,1.2,1.2,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,European Union,EUU,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,High income,HIC,..,..,1.2,1.2,1.2,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,IBRD only,IBD,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,IDA & IBRD total,IBT,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,IDA blend,IDB,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,IDA only,IDX,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,IDA total,IDA,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Late-demographic dividend,LTE,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Latin America & Caribbean,LCN,..,..,4.3,3.7,3.6,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Low & middle income,LMY,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Low income,LIC,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Lower middle income,LMC,..,..,2.8,2.3,2.3,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Middle East & North Africa,MEA,..,..,1.1,1.3,1.3,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Middle income,MIC,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,North America,NAC,..,..,2,2.4,2.7,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Not classified,INX,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,OECD members,OED,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Other small states,OSS,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Pacific island small states,PSS,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Post-demographic dividend,PST,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Pre-demographic dividend,PRE,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Small states,SST,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,South Asia,SAS,..,..,3,2.4,2.5,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,Upper middle income,UMC,..,..,2.1,1.7,1.7,..,..
"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,World,WLD,2.5961936153,2.6386962960574,2.36203015967589,2.01578630658251,..,..,..
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,
Last Updated: 10/24/2024,,,,,,,,,,
